sp_id,sp_gq_id,age,sex
936677556,450000650,18,M
936677555,450000650,27,M
936677554,450000650,21,M
936677553,450000650,19,M
936677552,450000650,19,M
936677551,450000650,19,M
936677550,450000650,24,M
936677549,450000650,19,M
936677548,450000650,21,M
936677547,450000650,18,M
936677546,450000650,21,M
936677545,450000650,22,M
936677544,450000650,21,M
936677543,450000650,18,M
936677542,450000650,24,M
936677541,450000650,20,M
936677540,450000650,18,M
936677539,450000650,18,M
936677538,450000650,18,M
936677537,450000650,24,M
936677536,450000650,28,M
936677535,450000650,19,M
936677534,450000650,19,M
936677533,450000650,19,M
936677532,450000650,21,M
936677531,450000650,19,M
936677530,450000650,19,M
936677529,450000650,19,M
936677528,450000650,37,M
936677527,450000650,19,M
936677526,450000650,22,M
936677525,450000650,21,M
936677524,450000650,24,M
936677523,450000650,18,M
936677522,450000650,24,M
936677521,450000650,31,M
936677520,450000650,18,M
936677519,450000650,23,M
936677518,450000650,22,M
936677517,450000650,18,M
936677516,450000650,22,M
936677515,450000650,19,M
936677514,450000650,21,M
936677513,450000650,24,M
936677512,450000650,21,M
936677511,450000650,19,M
936677510,450000650,26,M
936677509,450000650,21,M
936677508,450000650,20,M
936677507,450000650,22,M
936677506,450000650,21,M
936677505,450000650,20,M
936677504,450000650,19,M
936677503,450000650,21,M
936677502,450000650,19,M
936677501,450000650,19,M
936677500,450000650,19,M
936677499,450000650,18,M
936677498,450000650,18,M
936677497,450000650,24,M
936677496,450000650,24,M
936677495,450000650,19,M
936677494,450000650,22,M
936677493,450000650,24,M
936677492,450000650,19,M
936677491,450000650,22,M
936677490,450000650,23,M
936677489,450000650,19,M
936677488,450000650,20,M
936677487,450000650,19,M
936677486,450000650,18,M
936677485,450000650,22,M
936677484,450000650,22,M
936677483,450000650,17,M
936677482,450000650,17,M
936677481,450000650,17,M
936677480,450000650,17,M
941483996,450013425,17,M
941483993,450013425,17,M
941483992,450013425,17,M
941483994,450013425,17,M
941483995,450013425,17,M
940655282,450039146,77,M
940655286,450039146,82,M
940655287,450039146,77,M
940655288,450039146,73,M
940655292,450039146,82,M
940655293,450039146,80,M
940655294,450039146,70,M
940655295,450039146,65,M
940655296,450039146,75,M
940655297,450039146,70,M
940655298,450039146,82,M
940655299,450039146,88,M
939972091,450039146,77,F
939972149,450039146,71,F
939972148,450039146,81,F
940655284,450039146,96,M
940655285,450039146,76,M
939972107,450039146,87,F
939972106,450039146,89,F
939972105,450039146,91,F
939972104,450039146,79,F
939972143,450039146,81,F
939972144,450039146,92,F
939972145,450039146,85,F
939972146,450039146,78,F
939972088,450039146,85,F
939972089,450039146,96,F
939972090,450039146,92,F
939972147,450039146,88,F
939972092,450039146,68,F
940655289,450039146,84,M
940655290,450039146,72,M
940655291,450039146,93,M
940655283,450039146,82,M
939972093,450039146,104,F
939972094,450039146,100,F
939972095,450039146,76,F
939972096,450039146,87,F
939972097,450039146,94,F
939972101,450039146,87,F
939972100,450039146,89,F
939972099,450039146,90,F
939972098,450039146,77,F
939972103,450039146,94,F
939972119,450039146,90,F
939972118,450039146,89,F
939972102,450039146,79,F
939972120,450039146,83,F
939972121,450039146,83,F
939972122,450039146,99,F
939972123,450039146,75,F
939972124,450039146,89,F
939972125,450039146,85,F
939972126,450039146,90,F
939972127,450039146,65,F
939972128,450039146,82,F
939972129,450039146,91,F
939972130,450039146,89,F
939972131,450039146,100,F
939972132,450039146,84,F
939972133,450039146,95,F
939972134,450039146,71,F
939972135,450039146,89,F
939972136,450039146,88,F
939972137,450039146,98,F
939972138,450039146,67,F
939972139,450039146,105,F
939972140,450039146,87,F
939972141,450039146,85,F
939972142,450039146,90,F
939972117,450039146,69,F
939972116,450039146,94,F
939972115,450039146,81,F
939972114,450039146,79,F
939972113,450039146,80,F
939972112,450039146,86,F
939972111,450039146,87,F
939972110,450039146,87,F
939972109,450039146,89,F
939972108,450039146,85,F
940013865,450040157,93,F
940375490,450040157,51,M
940671471,450040157,74,M
940671472,450040157,77,M
939328988,450040157,39,F
940013864,450040157,88,F
941483998,450013426,13,M
941483997,450013426,17,M
941484004,450013426,17,M
941484003,450013426,14,M
941484002,450013426,13,M
941484001,450013426,17,M
941484000,450013426,17,M
941483999,450013426,17,M
941484005,450013427,17,F
939416355,450025598,91,F
940429646,450025598,81,M
939416357,450025598,87,F
939416356,450025598,83,F
939416359,450025599,77,F
939416360,450025599,88,F
940429647,450025599,72,M
939416358,450025599,88,F
940718013,450043943,86,M
939312525,450043943,42,F
940127426,450043943,75,F
936680301,450001510,18,F
936680300,450001510,18,F
936680299,450001510,22,F
936680298,450001510,21,F
936680297,450001510,19,F
936680296,450001510,19,F
936680295,450001510,19,F
936680294,450001510,19,F
936680293,450001510,19,F
936680292,450001510,20,F
936680291,450001510,19,F
936680290,450001510,19,F
936680289,450001510,22,F
936680288,450001510,21,F
936680287,450001510,18,F
936680286,450001510,19,F
936680285,450001510,22,F
936680284,450001510,22,F
936680283,450001510,20,F
936680282,450001510,19,F
936680281,450001510,24,F
936680280,450001510,22,F
936680279,450001510,19,F
936680278,450001510,19,F
936680277,450001510,19,F
936680276,450001510,22,F
936680275,450001510,19,F
936680274,450001510,23,F
936680273,450001510,19,F
936680272,450001510,19,F
936680271,450001510,19,F
936680270,450001510,20,F
936680269,450001510,22,F
936680268,450001510,18,F
936680267,450001510,24,F
936680266,450001510,23,F
936680265,450001510,21,F
936680264,450001510,19,F
936680263,450001510,19,F
936680262,450001510,24,F
936680261,450001510,21,F
936680260,450001510,20,F
936680259,450001510,23,F
936680258,450001510,20,F
936680257,450001510,24,F
936680256,450001510,18,F
936680255,450001510,24,F
936680254,450001510,21,F
936680253,450001510,19,F
936680252,450001510,26,F
936680251,450001510,22,F
936680250,450001510,24,F
936680249,450001510,30,F
936680248,450001510,20,F
936680247,450001510,26,F
936680246,450001510,18,F
936680245,450001510,20,F
936680244,450001510,21,F
936680243,450001510,20,F
936680242,450001510,19,F
936680241,450001510,20,F
936680240,450001510,22,F
936680239,450001510,19,F
936680238,450001510,27,F
936680237,450001510,19,F
936680236,450001510,20,F
936680235,450001510,18,F
936680234,450001510,19,F
936680233,450001510,18,F
936680232,450001510,18,F
936680231,450001510,18,F
936680230,450001510,24,F
936680229,450001510,21,F
936680228,450001510,20,F
936680227,450001510,19,F
936680226,450001510,18,F
936680225,450001510,19,F
936680224,450001510,19,F
936680223,450001510,24,F
936680222,450001510,20,F
936680221,450001510,23,F
936680220,450001510,20,F
936680219,450001510,21,F
936680218,450001510,22,F
936680217,450001510,20,F
936680216,450001510,19,F
936680215,450001510,20,F
936680214,450001510,21,F
936680213,450001510,19,F
936680212,450001510,18,F
936680211,450001510,19,F
936680210,450001510,30,F
936680209,450001510,23,F
936680208,450001510,22,F
936680207,450001510,19,F
936680206,450001510,19,F
936680205,450001510,19,F
936680204,450001510,19,F
936680203,450001510,22,F
936680202,450001510,19,F
936680201,450001510,23,F
936680200,450001510,18,F
936680199,450001510,21,F
936680198,450001510,21,F
936680197,450001510,21,F
936680196,450001510,19,F
936680195,450001510,20,F
936680194,450001510,18,F
936680193,450001510,24,F
936680192,450001510,21,F
936680191,450001510,19,F
936680190,450001510,19,F
936680189,450001510,20,F
936680188,450001510,18,F
936680187,450001510,24,F
936680186,450001510,22,F
936680185,450001510,19,F
936680184,450001510,23,F
936680183,450001510,20,F
936680182,450001510,18,F
936680181,450001510,18,F
936680180,450001510,19,F
936680179,450001510,19,F
936680178,450001510,23,F
936680177,450001510,19,F
936680176,450001510,21,F
936680175,450001510,32,F
936680174,450001510,22,F
936680173,450001510,20,F
936680172,450001510,22,F
936680171,450001510,19,F
936680170,450001510,18,F
936680169,450001510,18,F
936680168,450001510,19,F
936680167,450001510,19,F
936680166,450001510,19,F
936680165,450001510,22,F
936680164,450001510,18,F
936680163,450001510,19,F
936680162,450001510,24,F
936680161,450001510,20,F
936680160,450001510,19,F
936680159,450001510,20,F
936680158,450001510,18,F
936680157,450001510,20,F
936680156,450001510,21,F
936680155,450001510,18,F
936680154,450001510,18,F
936680153,450001510,23,F
936680152,450001510,19,F
936680151,450001510,21,F
936680150,450001510,19,F
936680149,450001510,18,F
936680148,450001510,22,F
936680147,450001510,19,F
936680146,450001510,24,F
936680145,450001510,18,F
936680144,450001510,19,F
936680143,450001510,23,F
936680142,450001510,18,F
936680141,450001510,19,F
936680140,450001510,21,F
936680139,450001510,19,F
936680138,450001510,18,F
936680137,450001510,18,F
936680136,450001510,19,F
936680135,450001510,19,F
936680134,450001510,19,F
936680133,450001510,18,F
936680132,450001510,19,F
936680131,450001510,19,F
936680130,450001510,23,F
936680129,450001510,19,M
936680128,450001510,23,M
936680127,450001510,18,M
936680126,450001510,24,M
936680125,450001510,23,M
936680124,450001510,19,M
936680123,450001510,21,M
936680122,450001510,22,M
936680121,450001510,20,M
936680120,450001510,19,M
936680119,450001510,23,M
936680118,450001510,18,M
936680117,450001510,21,M
936680116,450001510,19,M
936680115,450001510,24,M
936680114,450001510,19,M
936680113,450001510,18,M
936680112,450001510,20,M
936680111,450001510,20,M
936680110,450001510,18,M
936680109,450001510,25,M
936680108,450001510,22,M
936680107,450001510,20,M
936680106,450001510,19,M
936680105,450001510,18,M
936680104,450001510,19,M
936680103,450001510,19,M
936680102,450001510,20,M
936680101,450001510,24,M
936680100,450001510,20,M
936680099,450001510,19,M
936680098,450001510,23,M
936680097,450001510,23,M
936680096,450001510,21,M
936680095,450001510,19,M
936680094,450001510,18,M
936680093,450001510,23,M
936680092,450001510,23,M
936680091,450001510,20,M
936680090,450001510,20,M
936680089,450001510,19,M
936680088,450001510,24,M
936680087,450001510,22,M
936680086,450001510,23,M
936680085,450001510,18,M
936680084,450001510,19,M
936680083,450001510,19,M
936680082,450001510,22,M
936680081,450001510,19,M
936680080,450001510,22,M
936680079,450001510,19,M
936680078,450001510,19,M
936680077,450001510,18,M
936680076,450001510,20,M
936680075,450001510,22,M
936680074,450001510,20,M
936680073,450001510,19,M
936680072,450001510,25,M
936680071,450001510,20,M
936680070,450001510,19,M
936680069,450001510,18,M
936680068,450001510,19,M
936680067,450001510,23,M
936680066,450001510,23,M
936680065,450001510,20,M
936680064,450001510,19,M
936680063,450001510,21,M
936680062,450001510,24,M
936680061,450001510,23,M
936680060,450001510,19,M
936680059,450001510,20,M
936680058,450001510,19,M
936680057,450001510,19,M
936680056,450001510,19,M
936680055,450001510,19,M
936680054,450001510,19,M
936680053,450001510,19,M
936680052,450001510,20,M
936680051,450001510,23,M
936680050,450001510,19,M
936680049,450001510,18,M
936680048,450001510,19,M
936680047,450001510,19,M
936680046,450001510,18,M
936680045,450001510,18,M
936680044,450001510,21,M
936680043,450001510,19,M
936680042,450001510,19,M
936680041,450001510,18,M
936680040,450001510,19,M
936680039,450001510,19,M
936680038,450001510,19,M
936680037,450001510,18,M
936680036,450001510,19,M
936680035,450001510,18,M
936680034,450001510,19,M
936680033,450001510,23,M
936680032,450001510,21,M
936680031,450001510,21,M
936680030,450001510,19,M
936680029,450001510,22,M
936680028,450001510,27,M
936680027,450001510,18,M
936680026,450001510,19,M
936680025,450001510,20,M
936680024,450001510,20,M
936680023,450001510,19,M
936680022,450001510,19,M
936680021,450001510,18,M
936680020,450001510,19,M
936680019,450001510,23,M
936680018,450001510,21,M
936680017,450001510,18,M
936680016,450001510,21,M
936680015,450001510,22,M
936680014,450001510,24,M
936680013,450001510,19,M
936680012,450001510,19,M
936680011,450001510,23,M
936680010,450001510,19,M
936680009,450001510,23,M
936680008,450001510,18,M
936680007,450001510,22,M
936680006,450001510,19,M
936680005,450001510,24,M
936680004,450001510,19,M
936680003,450001510,19,M
936680002,450001510,19,M
936680001,450001510,18,M
936680000,450001510,19,M
936679999,450001510,23,M
936679998,450001510,18,M
936679997,450001510,19,M
936679996,450001510,23,M
936679995,450001510,23,M
936679994,450001510,19,M
936679993,450001510,19,M
936679992,450001510,18,M
936679991,450001510,21,M
936679990,450001510,23,M
936679989,450001510,19,M
936679988,450001510,19,M
936679987,450001510,24,M
936679986,450001510,21,M
936679985,450001510,22,M
936679984,450001510,18,M
936679983,450001510,19,M
936679982,450001510,22,M
936679981,450001510,20,M
936679980,450001510,18,M
936679979,450001510,20,M
936679978,450001510,19,M
936679977,450001510,21,M
936679976,450001510,24,M
936679975,450001510,21,M
936679974,450001510,20,M
936679973,450001510,20,M
936679972,450001510,20,M
936679971,450001510,31,M
936679970,450001510,20,M
936679969,450001510,19,M
936679968,450001510,23,M
936679967,450001510,22,M
936679966,450001510,22,M
936679965,450001510,18,M
936679964,450001510,23,M
936679963,450001510,21,M
936679962,450001510,26,M
936679961,450001510,18,M
936679960,450001510,28,M
936679959,450001510,24,M
936679958,450001510,22,M
936679957,450001510,20,M
936679956,450001510,19,M
936679955,450001510,22,M
936679954,450001510,19,M
936679953,450001510,20,M
936679952,450001510,20,M
936679951,450001510,18,M
936679950,450001510,22,M
936679949,450001510,20,M
936679948,450001510,18,M
936679947,450001510,21,M
936679946,450001510,23,M
936679945,450001510,21,M
936679944,450001510,20,M
936679943,450001510,22,M
936679942,450001510,20,M
936679941,450001510,21,M
936679940,450001510,23,M
936679939,450001510,18,M
936679938,450001510,24,M
936679937,450001510,21,M
936679936,450001510,18,M
936679935,450001510,23,M
936679934,450001510,21,M
936679933,450001510,20,M
936679932,450001510,19,M
936679931,450001510,19,M
936679930,450001510,19,M
936679929,450001510,31,M
936679928,450001510,19,M
936679927,450001510,18,M
936679926,450001510,18,M
936679925,450001510,19,M
936679924,450001510,18,M
936679923,450001510,19,M
936679922,450001510,21,M
936679921,450001510,18,M
936679920,450001510,20,M
936679919,450001510,20,M
936679918,450001510,20,M
936679917,450001510,21,M
936679916,450001510,21,M
936679915,450001510,24,M
936679914,450001510,20,M
936679913,450001510,19,M
936679912,450001510,19,M
936679911,450001510,20,M
936680375,450001510,18,F
936680373,450001510,21,F
936680372,450001510,19,F
936680371,450001510,19,F
936680370,450001510,19,F
936680369,450001510,19,F
936680368,450001510,20,F
936680367,450001510,20,F
936680366,450001510,19,F
936680365,450001510,19,F
936680364,450001510,18,F
936680363,450001510,19,F
936680362,450001510,19,F
936680361,450001510,18,F
936680360,450001510,21,F
936680359,450001510,19,F
936680358,450001510,18,F
936680357,450001510,19,F
936680356,450001510,22,F
936680355,450001510,23,F
936680354,450001510,19,F
936680353,450001510,33,F
936680352,450001510,19,F
936680351,450001510,19,F
936680350,450001510,18,F
936680349,450001510,19,F
936680348,450001510,19,F
936680347,450001510,19,F
936680346,450001510,24,F
936680345,450001510,18,F
936680344,450001510,20,F
936680343,450001510,19,F
936680342,450001510,22,F
936680341,450001510,20,F
936680340,450001510,19,F
936680339,450001510,18,F
936680338,450001510,18,F
936680337,450001510,20,F
936680336,450001510,18,F
936680335,450001510,24,F
936680334,450001510,22,F
936680333,450001510,21,F
936680332,450001510,24,F
936680331,450001510,19,F
936680330,450001510,18,F
936680329,450001510,21,F
936680328,450001510,19,F
936680327,450001510,21,F
936680326,450001510,19,F
936679678,450001510,19,M
936679677,450001510,19,M
936679676,450001510,19,M
936679675,450001510,60,M
936679674,450001510,18,M
936679673,450001510,24,M
936679672,450001510,21,M
